Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
IRWELL HILL RESIDENCES,"1,696,000",624.31,"2,717",28-Aug-21,2 IRWELL HILL #23-07,New Sale,Strata,58,"29,241",-,Apartment,1,99 yrs from 13/04/2020,Uncompleted,Private,239588,9,23,Central Region,River Valley
THE ANTARES,"1,430,000",882.65,"1,620",28-Aug-21,19 MATTAR ROAD #05-07,New Sale,Strata,82,"17,439",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,387728,14,38,Central Region,Geylang
THE ANTARES,"1,320,000",850.36,"1,552",28-Aug-21,21 MATTAR ROAD #05-14,New Sale,Strata,79,"16,709",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,387729,14,38,Central Region,Geylang
SCOTTS SQUARE,"2,260,800",624.31,"3,621",28-Aug-21,8 SCOTTS ROAD #34-11,Resale,Strata,58,"38,979",-,Apartment,1,Freehold,2011,Private,228238,9,22,Central Region,Orchard
THE WOODLEIGH RESIDENCES,"1,790,000",850.36,"2,105",29-Aug-21,13 BIDADARI PARK DRIVE #06-01,New Sale,Strata,79,"22,658",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367804,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,606,000",742.72,"2,162",29-Aug-21,21 BIDADARI PARK DRIVE #04-25,New Sale,Strata,69,"23,275",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,HDB,367795,13,36,Central Region,Toa Payoh
AMBER PARK,"1,824,950",678.13,"2,691",29-Aug-21,16 AMBER GARDENS #16-08,New Sale,Strata,63,"28,967",-,Condominium,1,Freehold,Uncompleted,Private,439961,15,43,Central Region,Marine Parade
AMBER PARK,"1,815,600",678.13,"2,677",29-Aug-21,16 AMBER GARDENS #14-08,New Sale,Strata,63,"28,819",-,Condominium,1,Freehold,Uncompleted,Private,439961,15,43,Central Region,Marine Parade
AMBER PARK,"1,826,650",699.66,"2,611",29-Aug-21,18 AMBER GARDENS #02-19,New Sale,Strata,65,"28,102",-,Condominium,1,Freehold,Uncompleted,N.A,439980,15,43,Central Region,Marine Parade
KENT RIDGE HILL RESIDENCES,"3,044,000","2,066.69","1,473",29-Aug-21,58D SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"15,854",-,Terrace House,1,99 yrs from 10/11/2018,Uncompleted,N.A,117304,5,11,Central Region,Queenstown
FOURTH AVENUE RESIDENCES,"1,215,000",473.62,"2,565",29-Aug-21,12 FOURTH AVENUE #07-38,New Sale,Strata,44,"27,614",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,HDB,268676,10,26,Central Region,Bukit Timah
MAYFAIR GARDENS,"1,020,000",505.91,"2,016",29-Aug-21,10 RIFLE RANGE ROAD #04-18,New Sale,Strata,47,"21,702",-,Condominium,1,99 yrs from 26/09/2018,Uncompleted,Private,588377,21,58,Central Region,Bukit Timah
NYON,"1,890,000",818.06,"2,310",29-Aug-21,12 AMBER ROAD #11-02,New Sale,Strata,76,"24,868",-,Apartment,1,Freehold,Uncompleted,N.A,439858,15,43,Central Region,Marine Parade
HAUS ON HANDY,"1,578,304",602.78,"2,618",29-Aug-21,30 HANDY ROAD #08-17,New Sale,Strata,56,"28,184",-,Condominium,1,99 yrs from 07/05/2018,Uncompleted,HDB,229241,9,22,Central Region,Museum
ROYALGREEN,"1,810,620",721.19,"2,511",29-Aug-21,2B ANAMALAI AVENUE #01-15,New Sale,Strata,67,"27,024",-,Condominium,1,Freehold,Uncompleted,Private,279990,10,27,Central Region,Bukit Timah
NORMANTON PARK,"965,000",527.44,"1,830",29-Aug-21,49 NORMANTON PARK #12-25,New Sale,Strata,49,"19,694",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117280,5,11,Central Region,Queenstown
NORMANTON PARK,"1,088,000",570.49,"1,907",29-Aug-21,53 NORMANTON PARK #23-43,New Sale,Strata,53,"20,528",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,Private,117282,5,11,Central Region,Queenstown
NORMANTON PARK,"973,000",527.44,"1,845",29-Aug-21,59 NORMANTON PARK #04-71,New Sale,Strata,49,"19,857",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,N.A,117285,5,11,Central Region,Queenstown
NORMANTON PARK,"1,574,000",914.94,"1,720",29-Aug-21,61 NORMANTON PARK #06-73,New Sale,Strata,85,"18,518",-,Apartment,1,99 yrs from 22/07/2019,Uncompleted,Private,117286,5,11,Central Region,Queenstown
15 HOLLAND HILL,"5,422,600","1,797.59","3,017",29-Aug-21,15 HOLLAND HILL #08-04,New Sale,Strata,167,"32,471",-,Apartment,1,Freehold,Uncompleted,Private,278735,10,27,Central Region,Bukit Timah
RIVIERE,"1,595,180",559.73,"2,850",29-Aug-21,3 JIAK KIM STREET #14-09,New Sale,Strata,52,"30,677",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169424,3,16,Central Region,Singapore River
VERDALE,"1,765,700","1,001.05","1,764",29-Aug-21,8 DE SOUZA AVENUE #01-21,New Sale,Strata,93,"18,986",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,N.A,599461,21,59,Central Region,Bukit Timah
QUEENS,"2,070,000","1,410.08","1,468",30-Aug-21,12 STIRLING ROAD #36-08,Resale,Strata,131,"15,802",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148955,3,14,Central Region,Queenstown
CAMELOT BY-THE-WATER,"5,068,000","3,035.45","1,670",30-Aug-21,112 TANJONG RHU ROAD #03-01,Resale,Strata,282,"17,972",-,Condominium,1,99 yrs from 07/06/1996,2000,Private,436929,15,43,Central Region,Kallang
ENG AUN MANSION,"1,300,000","1,001.05","1,299",30-Aug-21,310B THOMSON ROAD,Resale,Strata,93,"13,978",-,Apartment,1,Freehold,-,Private,307657,11,30,Central Region,Novena
THE CREEK @ BUKIT,"1,330,000",742.72,"1,791",30-Aug-21,13 TOH TUCK ROAD #03-03,Resale,Strata,69,"19,275",-,Condominium,1,Freehold,2017,HDB,596196,21,59,Central Region,Bukit Timah
THREE 11,"1,640,000","1,001.05","1,638",30-Aug-21,311 UPPER THOMSON ROAD #01-06,Resale,Strata,93,"17,634",-,Apartment,1,Freehold,2015,Private,574409,20,57,Central Region,Bishan
BUCKLEY CLASSIQUE,"2,850,000","1,410.08","2,021",30-Aug-21,11 BUCKLEY ROAD #02-08,Resale,Strata,131,"21,756",-,Condominium,1,Freehold,2014,Private,309767,11,30,Central Region,Novena
TERESA 8,"3,100,000","3,336.84",929,30-Aug-21,10D BUKIT TERESA CLOSE,Resale,Strata,310,"10,000",-,Terrace House,1,Freehold,2008,Private,99802,4,9,Central Region,Bukit Merah
MARINA BAY SUITES,"3,980,000","2,066.69","1,926",30-Aug-21,3 CENTRAL BOULEVARD #34-02,Resale,Strata,192,"20,729",-,Condominium,1,99 yrs from 08/03/2007,2013,Private,18965,1,1,Central Region,Downtown Core
